tid	face_value	cancel_datetime	oid
5726	82.00	\N	1419
5727	82.00	\N	1419
5728	37.00	\N	1419
5729	37.00	\N	1419
5730	82.00	\N	1420
5731	82.00	\N	1420
5732	82.00	\N	1420
5733	82.00	\N	1420
5734	37.00	\N	1420
5735	82.00	\N	1420
5736	82.00	\N	1420
5737	82.00	\N	1421
5738	37.00	\N	1421
5739	37.00	\N	1421
5740	82.00	\N	1421
5741	82.00	\N	1421
5742	82.00	\N	1421
5743	37.00	\N	1421
5744	37.00	\N	1421
5745	82.00	\N	1422
5746	82.00	\N	1422
5747	82.00	\N	1422
5748	37.00	\N	1422
5749	82.00	\N	1422
5750	82.00	\N	1422
5751	82.00	\N	1422
5752	82.00	\N	1423
5753	82.00	\N	1423
5754	82.00	\N	1423
5755	82.00	\N	1423
5756	37.00	\N	1423
5757	37.00	\N	1423
5758	82.00	\N	1423
5759	82.00	\N	1424
5760	82.00	\N	1424
5761	37.00	\N	1424
5762	37.00	\N	1424
5763	37.00	\N	1424
5764	37.00	\N	1424
5765	82.00	\N	1425
5766	82.00	\N	1425
5767	82.00	\N	1425
5768	82.00	\N	1425
5769	37.00	\N	1425
5770	82.00	\N	1425
5771	82.00	\N	1425
5772	82.00	\N	1425
5773	82.00	\N	1426
5774	37.00	\N	1426
5775	82.00	\N	1426
5776	82.00	\N	1426
5777	82.00	\N	1426
5778	37.00	\N	1427
5779	82.00	\N	1427
5780	82.00	\N	1427
5781	82.00	\N	1427
5782	82.00	\N	1427
5783	82.00	\N	1428
5784	37.00	\N	1428
5785	82.00	\N	1428
5786	82.00	\N	1428
5787	82.00	\N	1428
5788	82.00	\N	1428
5789	82.00	\N	1428
5790	82.00	\N	1429
5791	82.00	\N	1429
5792	82.00	\N	1429
5793	82.00	\N	1429
5794	37.00	\N	1429
5795	82.00	\N	1430
5796	82.00	\N	1430
5797	82.00	\N	1430
5798	82.00	\N	1430
5799	82.00	\N	1430
5800	37.00	\N	1431
5801	82.00	\N	1431
5802	82.00	\N	1431
5803	82.00	\N	1431
5804	82.00	\N	1432
5805	82.00	\N	1432
5806	82.00	\N	1432
5807	37.00	\N	1432
5808	37.00	\N	1432
5809	82.00	\N	1433
5810	62.00	\N	1434
5811	62.00	\N	1434
5812	62.00	\N	1434
5813	62.00	\N	1434
5814	62.00	\N	1434
5815	62.00	\N	1435
5816	62.00	\N	1435
5817	62.00	\N	1435
5818	62.00	\N	1435
5819	62.00	\N	1435
5820	62.00	\N	1436
5821	62.00	\N	1436
5822	62.00	\N	1436
5823	62.00	\N	1436
5824	62.00	\N	1437
5825	62.00	\N	1437
5826	62.00	\N	1437
5827	62.00	\N	1437
5828	62.00	\N	1437
5829	62.00	\N	1437
5830	62.00	\N	1438
5831	62.00	\N	1438
5832	62.00	\N	1438
5833	62.00	\N	1438
5834	62.00	\N	1438
5835	62.00	\N	1438
5836	62.00	\N	1439
5837	62.00	\N	1439
5838	62.00	\N	1439
5839	62.00	\N	1439
5840	62.00	\N	1439
5841	62.00	\N	1439
5842	62.00	\N	1440
5843	62.00	\N	1440
5844	62.00	\N	1440
5845	62.00	\N	1440
5846	62.00	\N	1441
5847	62.00	\N	1441
5848	62.00	\N	1441
5849	62.00	\N	1441
5850	62.00	\N	1441
5851	62.00	\N	1442
5852	62.00	\N	1442
5853	62.00	\N	1442
5854	62.00	\N	1442
5855	62.00	\N	1443
5856	62.00	\N	1443
5857	62.00	\N	1443
5858	62.00	\N	1443
5859	62.00	\N	1443
5860	62.00	\N	1443
5861	62.00	\N	1443
5862	62.00	\N	1443
5863	62.00	\N	1444
5864	62.00	\N	1444
5865	62.00	\N	1444
5866	62.00	\N	1444
5867	62.00	\N	1444
5868	62.00	\N	1444
5869	62.00	\N	1444
5870	62.00	\N	1445
5871	62.00	\N	1445
5872	62.00	\N	1445
5873	62.00	\N	1445
5874	62.00	\N	1445
5875	62.00	\N	1445
5876	62.00	\N	1445
5877	62.00	\N	1446
5878	62.00	\N	1446
5879	62.00	\N	1446
5880	62.00	\N	1446
5881	62.00	\N	1447
5882	62.00	\N	1447
5883	62.00	\N	1447
5884	62.00	\N	1447
5885	62.00	\N	1448
5886	62.00	\N	1448
5887	62.00	\N	1448
5888	62.00	\N	1448
5889	62.00	\N	1448
5890	62.00	\N	1449
5891	62.00	\N	1449
5892	62.00	\N	1449
5893	62.00	\N	1449
5894	62.00	\N	1449
5895	62.00	\N	1449
5896	62.00	\N	1450
5897	62.00	\N	1450
5898	62.00	\N	1450
5899	62.00	\N	1450
5900	62.00	\N	1450
5901	62.00	\N	1450
5902	62.00	\N	1451
5903	62.00	\N	1451
5904	62.00	\N	1451
5905	62.00	\N	1451
5906	62.00	\N	1451
5907	62.00	\N	1451
5908	62.00	\N	1451
5909	62.00	\N	1452
5910	62.00	\N	1452
5911	62.00	\N	1452
5912	62.00	\N	1452
5913	62.00	\N	1452
5914	62.00	\N	1452
5915	62.00	\N	1452
5916	62.00	\N	1452
5917	62.00	\N	1453
5918	62.00	\N	1453
5919	62.00	\N	1453
5920	62.00	\N	1453
5921	62.00	\N	1453
5922	62.00	\N	1453
5923	62.00	\N	1454
5924	62.00	\N	1454
5925	62.00	\N	1454
5926	62.00	\N	1454
5927	62.00	\N	1454
5928	62.00	\N	1455
5929	62.00	\N	1455
5930	62.00	\N	1455
5931	62.00	\N	1455
5932	62.00	\N	1455
5933	62.00	\N	1455
5934	62.00	\N	1456
5935	62.00	\N	1456
5936	62.00	\N	1456
5937	62.00	\N	1456
5938	62.00	\N	1456
5939	62.00	\N	1456
5940	62.00	\N	1456
5941	62.00	\N	1456
5942	62.00	\N	1457
5943	62.00	\N	1457
5944	62.00	\N	1457
5945	62.00	\N	1457
5946	62.00	\N	1457
5947	62.00	\N	1457
5948	62.00	\N	1457
5949	62.00	\N	1457
5950	62.00	\N	1458
5951	62.00	\N	1458
5952	62.00	\N	1458
5953	62.00	\N	1458
5954	62.00	\N	1458
5955	62.00	\N	1458
5956	62.00	\N	1458
5957	62.00	\N	1459
5958	62.00	\N	1459
5959	62.00	\N	1459
5960	62.00	\N	1459
5961	62.00	\N	1459
5962	62.00	\N	1460
5963	62.00	\N	1460
5964	62.00	\N	1460
5965	62.00	\N	1460
5966	62.00	\N	1460
5967	62.00	\N	1460
5968	62.00	\N	1461
5969	62.00	\N	1461
5970	62.00	\N	1461
5971	62.00	\N	1461
5972	62.00	\N	1462
5973	62.00	\N	1462
5974	62.00	\N	1462
5975	62.00	\N	1462
5976	62.00	\N	1462
5977	62.00	\N	1463
5978	62.00	\N	1463
5979	62.00	\N	1463
5980	62.00	\N	1463
5981	62.00	\N	1464
5982	62.00	\N	1464
5983	62.00	\N	1464
5984	62.00	\N	1464
5985	62.00	\N	1464
5986	62.00	\N	1464
5987	62.00	\N	1464
5988	62.00	\N	1464
5989	62.00	\N	1465
5990	62.00	\N	1465
5991	62.00	\N	1465
5992	62.00	\N	1465
5993	62.00	\N	1466
5994	62.00	\N	1466
5995	62.00	\N	1466
5996	62.00	\N	1466
5997	62.00	\N	1466
5998	62.00	\N	1467
5999	62.00	\N	1467
6000	62.00	\N	1467
6001	62.00	\N	1467
6002	62.00	\N	1468
6003	62.00	\N	1468
6004	62.00	\N	1468
6005	62.00	\N	1468
6006	62.00	\N	1468
6007	62.00	\N	1468
6008	62.00	\N	1468
6009	62.00	\N	1469
6010	62.00	\N	1469
6011	62.00	\N	1469
6012	62.00	\N	1469
6013	62.00	\N	1469
6014	62.00	\N	1469
6015	62.00	\N	1469
6016	62.00	\N	1470
6017	62.00	\N	1470
6018	62.00	\N	1470
6019	62.00	\N	1470
6020	62.00	\N	1470
6021	62.00	\N	1470
6022	62.00	\N	1471
6023	62.00	\N	1471
6024	62.00	\N	1471
6025	62.00	\N	1471
6026	62.00	\N	1471
6027	62.00	\N	1472
6028	62.00	\N	1472
6029	62.00	\N	1472
6030	62.00	\N	1472
6031	62.00	\N	1472
6032	62.00	\N	1472
6033	62.00	\N	1473
6034	62.00	\N	1473
6035	62.00	\N	1473
6036	62.00	\N	1473
6037	62.00	\N	1474
6038	62.00	\N	1474
6039	62.00	\N	1474
6040	62.00	\N	1474
6041	62.00	\N	1474
6042	62.00	\N	1474
6043	62.00	\N	1474
6044	62.00	\N	1474
6045	62.00	\N	1475
6046	62.00	\N	1475
6047	62.00	\N	1475
6048	62.00	\N	1475
6049	62.00	\N	1475
6050	62.00	\N	1475
6051	62.00	\N	1476
6052	62.00	\N	1476
6053	62.00	\N	1476
6054	62.00	\N	1476
6055	62.00	\N	1477
6056	62.00	\N	1477
6057	62.00	\N	1477
6058	62.00	\N	1477
6059	62.00	\N	1478
6060	62.00	\N	1478
6061	62.00	\N	1478
6062	62.00	\N	1478
6063	62.00	\N	1478
6064	62.00	\N	1478
6065	62.00	\N	1478
6066	62.00	\N	1478
6067	62.00	\N	1479
6068	62.00	\N	1479
6069	62.00	\N	1479
6070	62.00	\N	1479
6071	62.00	\N	1479
6072	62.00	\N	1479
6073	62.00	\N	1479
6074	62.00	\N	1479
6075	62.00	\N	1480
6076	62.00	\N	1480
6077	62.00	\N	1480
6078	62.00	\N	1480
6079	62.00	\N	1480
6080	62.00	\N	1480
6081	62.00	\N	1480
6082	62.00	\N	1480
6083	62.00	\N	1481
6084	62.00	\N	1481
6085	62.00	\N	1481
6086	62.00	\N	1481
6087	62.00	\N	1482
6088	62.00	\N	1482
6089	62.00	\N	1482
6090	62.00	\N	1482
6091	62.00	\N	1482
6092	62.00	\N	1482
6093	62.00	\N	1483
6094	62.00	\N	1483
6095	62.00	\N	1483
6096	62.00	\N	1483
6097	62.00	\N	1483
6098	62.00	\N	1483
6099	62.00	\N	1484
6100	62.00	\N	1484
6101	62.00	\N	1484
6102	62.00	\N	1484
6103	62.00	\N	1485
6104	62.00	\N	1485
6105	62.00	\N	1485
6106	62.00	\N	1485
6107	62.00	\N	1485
6108	62.00	\N	1485
6109	62.00	\N	1485
6110	62.00	\N	1485
6111	62.00	\N	1486
6112	62.00	\N	1486
6113	62.00	\N	1486
6114	62.00	\N	1486
6115	62.00	\N	1487
6116	62.00	\N	1487
6117	62.00	\N	1487
6118	62.00	\N	1487
6119	62.00	\N	1487
6120	62.00	\N	1487
6121	62.00	\N	1487
6122	62.00	\N	1487
6123	62.00	\N	1488
6124	62.00	\N	1488
6125	62.00	\N	1488
6126	62.00	\N	1488
6127	62.00	\N	1488
6128	62.00	\N	1488
6129	62.00	\N	1489
6130	62.00	\N	1489
6131	62.00	\N	1489
6132	62.00	\N	1489
6133	62.00	\N	1489
6134	62.00	\N	1489
6135	62.00	\N	1489
6136	62.00	\N	1490
6137	62.00	\N	1490
6138	62.00	\N	1490
6139	62.00	\N	1490
6140	62.00	\N	1490
6141	62.00	\N	1490
6142	62.00	\N	1491
6143	62.00	\N	1491
6144	62.00	\N	1491
6145	62.00	\N	1491
6146	62.00	\N	1491
6147	62.00	\N	1491
6148	62.00	\N	1491
6149	62.00	\N	1492
6150	62.00	\N	1492
6151	62.00	\N	1492
6152	62.00	\N	1492
6153	62.00	\N	1492
6154	62.00	\N	1492
6155	62.00	\N	1492
6156	62.00	\N	1492
6157	62.00	\N	1493
6158	62.00	\N	1493
6159	62.00	\N	1493
6160	62.00	\N	1493
6161	62.00	\N	1493
6162	62.00	\N	1494
6163	62.00	\N	1494
6164	62.00	\N	1494
6165	62.00	\N	1494
6166	62.00	\N	1495
6167	62.00	\N	1495
6168	62.00	\N	1495
6169	62.00	\N	1495
6170	62.00	\N	1495
6171	62.00	\N	1496
6172	62.00	\N	1496
6173	62.00	\N	1496
6174	62.00	\N	1496
6175	62.00	\N	1496
6176	62.00	\N	1497
6177	62.00	\N	1497
6178	62.00	\N	1497
6179	62.00	\N	1497
6180	62.00	\N	1497
6181	62.00	\N	1497
6182	62.00	\N	1497
6183	62.00	\N	1497
6184	62.00	\N	1498
6185	62.00	\N	1498
6186	62.00	\N	1498
6187	62.00	\N	1498
6188	62.00	\N	1498
6189	62.00	\N	1499
6190	62.00	\N	1499
6191	62.00	\N	1499
6192	62.00	\N	1499
6193	62.00	\N	1500
6194	62.00	\N	1500
6195	62.00	\N	1500
6196	62.00	\N	1500
6197	62.00	\N	1500
6198	62.00	\N	1500
6199	62.00	\N	1501
6200	62.00	\N	1501
6201	62.00	\N	1501
6202	62.00	\N	1501
6203	62.00	\N	1501
6204	62.00	\N	1501
6205	62.00	\N	1502
6206	62.00	\N	1502
6207	62.00	\N	1502
6208	62.00	\N	1502
6209	62.00	\N	1503
6210	62.00	\N	1503
6211	62.00	\N	1503
6212	62.00	\N	1503
6213	62.00	\N	1504
6214	62.00	\N	1504
6215	62.00	\N	1504
6216	62.00	\N	1504
6217	62.00	\N	1504
6218	62.00	\N	1504
6219	62.00	\N	1504
6220	62.00	\N	1505
6221	62.00	\N	1505
6222	62.00	\N	1505
6223	62.00	\N	1505
6224	62.00	\N	1506
6225	62.00	\N	1506
6226	62.00	\N	1506
6227	62.00	\N	1506
6228	62.00	\N	1506
6229	62.00	\N	1506
6230	62.00	\N	1507
6231	62.00	\N	1507
6232	62.00	\N	1507
6233	62.00	\N	1507
6234	62.00	\N	1507
6235	62.00	\N	1508
6236	62.00	\N	1508
6237	62.00	\N	1508
6238	62.00	\N	1508
6239	62.00	\N	1508
6240	62.00	\N	1508
6241	62.00	\N	1508
6242	62.00	\N	1508
6243	62.00	\N	1509
6244	62.00	\N	1509
6245	62.00	\N	1509
6246	62.00	\N	1509
6247	62.00	\N	1509
6248	62.00	\N	1509
6249	62.00	\N	1509
6250	62.00	\N	1510
6251	62.00	\N	1510
6252	62.00	\N	1510
6253	62.00	\N	1510
6254	62.00	\N	1511
6255	62.00	\N	1511
6256	62.00	\N	1511
6257	62.00	\N	1511
6258	62.00	\N	1511
6259	62.00	\N	1512
6260	62.00	\N	1512
6261	62.00	\N	1512
6262	62.00	\N	1512
6263	62.00	\N	1512
6264	62.00	\N	1512
6265	62.00	\N	1512
6266	62.00	\N	1512
6267	62.00	\N	1513
6268	62.00	\N	1513
6269	62.00	\N	1513
6270	62.00	\N	1513
6271	62.00	\N	1513
6272	62.00	\N	1513
6273	62.00	\N	1513
6274	62.00	\N	1513
6275	62.00	\N	1514
6276	62.00	\N	1514
6277	62.00	\N	1514
6278	62.00	\N	1514
6279	62.00	\N	1514
6280	62.00	\N	1514
6281	62.00	\N	1515
6282	62.00	\N	1515
6283	62.00	\N	1515
6284	62.00	\N	1515
6285	62.00	\N	1516
6286	62.00	\N	1516
6287	62.00	\N	1516
6288	62.00	\N	1516
6289	62.00	\N	1516
6290	62.00	\N	1516
6291	62.00	\N	1516
6292	62.00	\N	1517
6293	62.00	\N	1517
6294	62.00	\N	1517
6295	62.00	\N	1517
6296	62.00	\N	1517
6297	62.00	\N	1517
6298	62.00	\N	1517
6299	62.00	\N	1517
6300	62.00	\N	1518
6301	62.00	\N	1518
6302	62.00	\N	1518
6303	62.00	\N	1518
6304	62.00	\N	1518
6305	62.00	\N	1518
6306	62.00	\N	1518
6307	62.00	\N	1519
6308	62.00	\N	1519
6309	62.00	\N	1519
6310	62.00	\N	1519
6311	62.00	\N	1519
6312	62.00	\N	1520
6313	62.00	\N	1520
6314	62.00	\N	1520
6315	62.00	\N	1520
6316	62.00	\N	1520
6317	62.00	\N	1520
6318	62.00	\N	1520
6319	62.00	\N	1521
6320	62.00	\N	1521
6321	62.00	\N	1521
6322	62.00	\N	1521
6323	62.00	\N	1521
6324	62.00	\N	1521
6325	62.00	\N	1521
6326	62.00	\N	1521
6327	62.00	\N	1522
6328	62.00	\N	1522
6329	62.00	\N	1522
6330	62.00	\N	1522
6331	62.00	\N	1522
6332	62.00	\N	1522
6333	62.00	\N	1522
6334	62.00	\N	1522
6335	62.00	\N	1523
6336	62.00	\N	1523
6337	62.00	\N	1523
6338	62.00	\N	1523
6339	62.00	\N	1523
6340	62.00	\N	1523
6341	62.00	\N	1524
6342	62.00	\N	1524
6343	62.00	\N	1524
6344	62.00	\N	1524
6345	62.00	\N	1524
6346	62.00	\N	1524
6347	62.00	\N	1524
6348	62.00	\N	1525
6349	62.00	\N	1525
6350	62.00	\N	1525
6351	62.00	\N	1525
6352	62.00	\N	1525
6353	62.00	\N	1525
6354	62.00	\N	1526
6355	62.00	\N	1526
6356	62.00	\N	1526
6357	62.00	\N	1526
6358	62.00	\N	1526
6359	62.00	\N	1527
6360	62.00	\N	1527
6361	62.00	\N	1527
6362	62.00	\N	1527
6363	62.00	\N	1527
6364	62.00	\N	1527
6365	62.00	\N	1527
6366	62.00	\N	1527
6367	62.00	\N	1528
6368	62.00	\N	1528
6369	62.00	\N	1528
6370	62.00	\N	1528
6371	62.00	\N	1529
6372	62.00	\N	1529
6373	62.00	\N	1529
6374	62.00	\N	1529
6375	62.00	\N	1529
6376	62.00	\N	1529
6377	62.00	\N	1529
6378	62.00	\N	1530
6379	62.00	\N	1530
6380	62.00	\N	1530
6381	62.00	\N	1530
6382	62.00	\N	1530
6383	62.00	\N	1531
6384	62.00	\N	1531
6385	62.00	\N	1531
6386	62.00	\N	1531
6387	62.00	\N	1531
6388	62.00	\N	1531
6389	62.00	\N	1532
6390	62.00	\N	1532
6391	62.00	\N	1532
6392	62.00	\N	1532
6393	62.00	\N	1532
6394	62.00	\N	1533
6395	62.00	\N	1533
6396	62.00	\N	1533
6397	62.00	\N	1533
6398	62.00	\N	1533
6399	62.00	\N	1534
6400	62.00	\N	1534
6401	62.00	\N	1534
6402	62.00	\N	1534
6403	62.00	\N	1534
6404	62.00	\N	1534
6405	62.00	\N	1534
6406	62.00	\N	1535
6407	62.00	\N	1535
6408	62.00	\N	1535
6409	62.00	\N	1535
6410	62.00	\N	1535
6411	62.00	\N	1535
6412	62.00	\N	1535
6413	62.00	\N	1536
6414	62.00	\N	1536
6415	62.00	\N	1536
6416	62.00	\N	1536
6417	62.00	\N	1536
6418	62.00	\N	1537
6419	62.00	\N	1537
6420	62.00	\N	1537
6421	62.00	\N	1537
6422	62.00	\N	1538
6423	62.00	\N	1538
6424	62.00	\N	1538
6425	62.00	\N	1538
6426	62.00	\N	1538
6427	62.00	\N	1538
6428	62.00	\N	1539
6429	62.00	\N	1539
6430	62.00	\N	1539
6431	62.00	\N	1539
6432	62.00	\N	1539
6433	62.00	\N	1539
6434	62.00	\N	1539
6435	62.00	\N	1539
6436	62.00	\N	1540
6437	62.00	\N	1540
6438	62.00	\N	1540
6439	62.00	\N	1540
6440	62.00	\N	1540
6441	62.00	\N	1541
6442	62.00	\N	1541
6443	62.00	\N	1541
6444	62.00	\N	1541
6445	62.00	\N	1542
6446	62.00	\N	1542
6447	62.00	\N	1542
6448	62.00	\N	1542
6449	62.00	\N	1543
6450	62.00	\N	1543
6451	62.00	\N	1543
6452	62.00	\N	1543
6453	62.00	\N	1544
6454	62.00	\N	1544
6455	62.00	\N	1544
6456	62.00	\N	1544
6457	62.00	\N	1545
6458	62.00	\N	1545
6459	62.00	\N	1545
6460	62.00	\N	1545
6461	62.00	\N	1545
6462	62.00	\N	1546
6463	62.00	\N	1546
6464	62.00	\N	1546
6465	62.00	\N	1546
6466	62.00	\N	1546
6467	62.00	\N	1547
6468	62.00	\N	1547
6469	62.00	\N	1547
6470	62.00	\N	1547
6471	62.00	\N	1548
6472	62.00	\N	1548
6473	62.00	\N	1548
6474	62.00	\N	1548
6475	62.00	\N	1548
6476	62.00	\N	1548
6477	62.00	\N	1548
6478	62.00	\N	1549
6479	62.00	\N	1549
6480	62.00	\N	1549
6481	62.00	\N	1549
6482	62.00	\N	1549
6483	62.00	\N	1549
6484	62.00	\N	1549
6485	62.00	\N	1550
6486	62.00	\N	1550
6487	62.00	\N	1550
6488	62.00	\N	1550
6489	62.00	\N	1550
6490	62.00	\N	1550
6491	62.00	\N	1550
6492	62.00	\N	1550
6493	62.00	\N	1551
6494	62.00	\N	1551
6495	62.00	\N	1551
6496	62.00	\N	1551
6497	62.00	\N	1551
6498	62.00	\N	1551
6499	62.00	\N	1551
6500	62.00	\N	1551
6501	62.00	\N	1552
6502	62.00	\N	1552
6503	62.00	\N	1552
6504	62.00	\N	1552
6505	62.00	\N	1552
6506	62.00	\N	1552
6507	62.00	\N	1553
6508	62.00	\N	1553
6509	62.00	\N	1553
6510	62.00	\N	1553
6511	62.00	\N	1553
6512	62.00	\N	1553
6513	62.00	\N	1553
6514	62.00	\N	1553
6515	62.00	\N	1554
6516	62.00	\N	1554
6517	62.00	\N	1554
6518	62.00	\N	1554
6519	62.00	\N	1554
6520	62.00	\N	1554
6521	62.00	\N	1555
6522	62.00	\N	1555
6523	62.00	\N	1555
6524	62.00	\N	1555
6525	62.00	\N	1556
6526	62.00	\N	1556
6527	62.00	\N	1556
6528	62.00	\N	1556
6529	62.00	\N	1557
6530	62.00	\N	1557
6531	62.00	\N	1557
6532	62.00	\N	1557
6533	62.00	\N	1557
6534	62.00	\N	1558
6535	62.00	\N	1558
6536	62.00	\N	1558
6537	62.00	\N	1558
6538	62.00	\N	1558
6539	62.00	\N	1558
6540	62.00	\N	1559
6541	62.00	\N	1559
6542	62.00	\N	1559
6543	62.00	\N	1559
6544	62.00	\N	1559
6545	62.00	\N	1560
6546	62.00	\N	1560
6547	62.00	\N	1560
6548	62.00	\N	1560
6549	62.00	\N	1560
6550	62.00	\N	1560
6551	62.00	\N	1560
6552	62.00	\N	1561
6553	62.00	\N	1561
6554	62.00	\N	1561
6555	62.00	\N	1561
6556	62.00	\N	1561
6557	62.00	\N	1561
6558	62.00	\N	1562
6559	62.00	\N	1562
6560	62.00	\N	1562
6561	62.00	\N	1562
6562	62.00	\N	1563
6563	62.00	\N	1563
6564	62.00	\N	1563
6565	62.00	\N	1563
6566	62.00	\N	1563
6567	62.00	\N	1563
6568	62.00	\N	1563
6569	62.00	\N	1563
6570	62.00	\N	1564
6571	62.00	\N	1564
6572	62.00	\N	1564
6573	62.00	\N	1564
6574	62.00	\N	1564
6575	62.00	\N	1564
6576	62.00	\N	1564
6577	62.00	\N	1564
6578	62.00	\N	1565
6579	62.00	\N	1565
6580	62.00	\N	1565
6581	62.00	\N	1565
6582	62.00	\N	1566
6583	62.00	\N	1566
6584	62.00	\N	1566
6585	62.00	\N	1566
6586	62.00	\N	1566
6587	62.00	\N	1566
6588	62.00	\N	1566
6589	62.00	\N	1566
6590	62.00	\N	1567
6591	62.00	\N	1567
6592	62.00	\N	1567
6593	62.00	\N	1567
6594	62.00	\N	1567
6595	62.00	\N	1567
6596	62.00	\N	1567
6597	62.00	\N	1568
6598	62.00	\N	1568
6599	62.00	\N	1568
6600	62.00	\N	1568
6601	62.00	\N	1568
6602	62.00	\N	1568
6603	62.00	\N	1568
6604	62.00	\N	1568
6605	62.00	\N	1569
6606	62.00	\N	1569
6607	62.00	\N	1569
6608	62.00	\N	1569
6609	62.00	\N	1569
6610	62.00	\N	1570
6611	62.00	\N	1570
6612	62.00	\N	1570
6613	62.00	\N	1570
6614	62.00	\N	1570
6615	62.00	\N	1570
6616	62.00	\N	1570
6617	62.00	\N	1570
6618	62.00	\N	1571
6619	62.00	\N	1571
6620	62.00	\N	1571
6621	62.00	\N	1571
6622	62.00	\N	1571
6623	62.00	\N	1571
6624	62.00	\N	1571
6625	62.00	\N	1572
6626	62.00	\N	1572
6627	62.00	\N	1572
6628	62.00	\N	1572
6629	62.00	\N	1572
6630	62.00	\N	1572
6631	62.00	\N	1572
6632	62.00	\N	1573
6633	62.00	\N	1573
6634	62.00	\N	1573
6635	62.00	\N	1573
6636	62.00	\N	1573
6637	62.00	\N	1573
6638	62.00	\N	1573
6639	62.00	\N	1573
6640	62.00	\N	1574
6641	62.00	\N	1574
6642	62.00	\N	1574
6643	62.00	\N	1574
6644	62.00	\N	1574
6645	62.00	\N	1574
6646	62.00	\N	1574
6647	62.00	\N	1575
6648	62.00	\N	1575
6649	62.00	\N	1575
6650	62.00	\N	1575
6651	62.00	\N	1575
6652	62.00	\N	1575
6653	62.00	\N	1576
6654	62.00	\N	1576
6655	62.00	\N	1576
6656	62.00	\N	1576
6657	62.00	\N	1576
6658	62.00	\N	1576
6659	62.00	\N	1576
6660	62.00	\N	1577
6661	62.00	\N	1577
6662	62.00	\N	1577
6663	62.00	\N	1577
6664	62.00	\N	1578
6665	62.00	\N	1578
6666	62.00	\N	1578
6667	62.00	\N	1578
6668	62.00	\N	1578
6669	62.00	\N	1578
6670	62.00	\N	1578
6671	62.00	\N	1579
6672	62.00	\N	1579
6673	62.00	\N	1579
6674	62.00	\N	1579
6675	62.00	\N	1579
6676	62.00	\N	1579
6677	62.00	\N	1579
6678	62.00	\N	1580
6679	62.00	\N	1580
6680	62.00	\N	1580
6681	62.00	\N	1580
6682	62.00	\N	1581
6683	62.00	\N	1581
6684	62.00	\N	1581
6685	62.00	\N	1581
6686	62.00	\N	1581
6687	62.00	\N	1582
6688	62.00	\N	1582
6689	62.00	\N	1582
6690	62.00	\N	1582
6691	62.00	\N	1582
6692	62.00	\N	1583
6693	62.00	\N	1583
6694	62.00	\N	1583
6695	62.00	\N	1583
6696	62.00	\N	1584
6697	62.00	\N	1584
6698	62.00	\N	1584
6699	62.00	\N	1584
6700	62.00	\N	1584
6701	62.00	\N	1584
6702	62.00	\N	1584
6703	62.00	\N	1584
6704	62.00	\N	1585
6705	62.00	\N	1585
6706	62.00	\N	1585
6707	62.00	\N	1585
6708	62.00	\N	1585
6709	62.00	\N	1585
6710	62.00	\N	1585
6711	62.00	\N	1586
6712	62.00	\N	1586
6713	62.00	\N	1586
6714	62.00	\N	1586
6715	62.00	\N	1586
6716	62.00	\N	1586
6717	62.00	\N	1587
6718	62.00	\N	1587
6719	62.00	\N	1587
6720	62.00	\N	1587
6721	62.00	\N	1587
6722	62.00	\N	1587
6723	62.00	\N	1587
6724	62.00	\N	1588
6725	62.00	\N	1588
6726	62.00	\N	1588
6727	62.00	\N	1588
6728	62.00	\N	1588
6729	62.00	\N	1588
6730	62.00	\N	1589
6731	62.00	\N	1589
6732	62.00	\N	1589
6733	62.00	\N	1589
6734	62.00	\N	1589
6735	62.00	\N	1590
6736	62.00	\N	1590
6737	62.00	\N	1590
6738	62.00	\N	1590
6739	62.00	\N	1590
6740	62.00	\N	1590
6741	62.00	\N	1590
6742	62.00	\N	1591
6743	62.00	\N	1591
6744	62.00	\N	1591
6745	62.00	\N	1591
6746	62.00	\N	1591
6747	62.00	\N	1591
6748	62.00	\N	1592
6749	62.00	\N	1592
6750	62.00	\N	1592
